ID,Transcript,Turn,Speaker,Sentence,TalkMove_truth
21806,TalkBack.Year1.Saunders.Spring.022020.xlsx,72,T,You have to get rid of this,
21807,TalkBack.Year1.Saunders.Spring.022020.xlsx,73,T,Yes because otherwise the radical is not by itself,
21808,TalkBack.Year1.Saunders.Spring.022020.xlsx,73,T,Who needs more time on these three problems,Keeping Everyone Together
21809,TalkBack.Year1.Saunders.Spring.022020.xlsx,73,T,Ladies and gentlemen,
21810,TalkBack.Year1.Saunders.Spring.022020.xlsx,73,T,Eyes up on the front please,
21811,TalkBack.Year1.Saunders.Spring.022020.xlsx,73,T,Lets see,
21812,TalkBack.Year1.Saunders.Spring.022020.xlsx,73,T,Brittany we havent heard much from you so could you read the big paragraph,Keeping Everyone Together
21816,TalkBack.Year1.Saunders.Spring.022020.xlsx,74,T,This is why the checking becomes really important,
21817,TalkBack.Year1.Saunders.Spring.022020.xlsx,74,T,Lets see who else have we not heard from,Keeping Everyone Together
21818,TalkBack.Year1.Saunders.Spring.022020.xlsx,74,T,Weve heard from Jane but you havent read,
21819,TalkBack.Year1.Saunders.Spring.022020.xlsx,74,T,Could you read that attend to precision,Keeping Everyone Together
21824,TalkBack.Year1.Saunders.Spring.022020.xlsx,76,T,In this particular example Brittany whats step one,Pressing for Accuracy
21826,TalkBack.Year1.Saunders.Spring.022020.xlsx,78,T,Isolate the,Restating
21827,TalkBack.Year1.Saunders.Spring.022020.xlsx,78,T,Weve isolated the radical so step two then,Pressing for Accuracy
21829,TalkBack.Year1.Saunders.Spring.022020.xlsx,80,T,Get rid of the radical so in this case we would raise it to,Pressing for Accuracy
21831,TalkBack.Year1.Saunders.Spring.022020.xlsx,82,T,A second power and we would end up with x29,Revoicing
21835,TalkBack.Year1.Saunders.Spring.022020.xlsx,85,T,Im sorry yes x9,Revoicing
21836,TalkBack.Year1.Saunders.Spring.022020.xlsx,85,T,If I plug nine back in here whats  9,Pressing for Accuracy
21838,TalkBack.Year1.Saunders.Spring.022020.xlsx,87,T,Three,Restating
21839,TalkBack.Year1.Saunders.Spring.022020.xlsx,87,T,Thats where were,
21840,TalkBack.Year1.Saunders.Spring.022020.xlsx,87,T,Thats showing us that you dont always get the right answer in these problems and so were going to go through some of those,
21842,TalkBack.Year1.Saunders.Spring.022020.xlsx,89,T,Well but if it was a cube root then a negative answer could have been appropriate but then there could still be one right answer and one wrong answer,
21843,TalkBack.Year1.Saunders.Spring.022020.xlsx,89,T,One way or another youve got to think about checking it whether you know to check it that wayas you were describing or you just do the math,
21844,TalkBack.Year1.Saunders.Spring.022020.xlsx,89,T,Were going to do this particular problem,
21845,TalkBack.Year1.Saunders.Spring.022020.xlsx,89,T,Brittany whats step number one,Pressing for Accuracy
21847,TalkBack.Year1.Saunders.Spring.022020.xlsx,91,T,Isolate the radical so what do Ive to do to isolate the radical in this case,Pressing for Accuracy
21848,TalkBack.Year1.Saunders.Spring.022020.xlsx,92,T,Brittany,Keeping Everyone Together
21850,TalkBack.Year1.Saunders.Spring.022020.xlsx,93,T,What do I have to do to isolate the radical here,Pressing for Accuracy
21852,TalkBack.Year1.Saunders.Spring.022020.xlsx,95,T,There you go,
21853,TalkBack.Year1.Saunders.Spring.022020.xlsx,95,T,Yes good,
21854,TalkBack.Year1.Saunders.Spring.022020.xlsx,95,T,Its already isolated,Restating
21855,TalkBack.Year1.Saunders.Spring.022020.xlsx,95,T,Step two was,Pressing for Accuracy
21857,TalkBack.Year1.Saunders.Spring.022020.xlsx,97,T,Get rid of the radical,Restating
21858,TalkBack.Year1.Saunders.Spring.022020.xlsx,97,T,What am I going to do to both sides,Pressing for Accuracy
21860,TalkBack.Year1.Saunders.Spring.022020.xlsx,99,T,Square both sides,Restating
21862,TalkBack.Year1.Saunders.Spring.022020.xlsx,101,T,Why are we getting spicy,
21864,TalkBack.Year1.Saunders.Spring.022020.xlsx,103,T,We do have to foil that,Revoicing
21865,TalkBack.Year1.Saunders.Spring.022020.xlsx,103,T,We have to distribute the,Pressing for Accuracy
21867,TalkBack.Year1.Saunders.Spring.022020.xlsx,105,T,Thats okay because foil is,Pressing for Accuracy
21869,TalkBack.Year1.Saunders.Spring.022020.xlsx,107,T,Yes,
21870,TalkBack.Year1.Saunders.Spring.022020.xlsx,107,T,Its a double distribution,
21871,TalkBack.Year1.Saunders.Spring.022020.xlsx,107,T,Whats going to happen here Brittany,Pressing for Accuracy
21873,TalkBack.Year1.Saunders.Spring.022020.xlsx,109,T,They cancel out,Revoicing
21874,TalkBack.Year1.Saunders.Spring.022020.xlsx,109,T,What happened between here and here,Pressing for Accuracy
21877,TalkBack.Year1.Saunders.Spring.022020.xlsx,112,T,Yes we foiled it first outer inner last,Revoicing
21878,TalkBack.Year1.Saunders.Spring.022020.xlsx,112,T,You got to remember that this means  x,
21879,TalkBack.Year1.Saunders.Spring.022020.xlsx,112,T,Ive got the x2,
21880,TalkBack.Year1.Saunders.Spring.022020.xlsx,112,T,Ive got one x there and another x there for two over there,
21882,TalkBack.Year1.Saunders.Spring.022020.xlsx,114,T,Table method I think is a great way of organizing to multiply those,Revoicing
21884,TalkBack.Year1.Saunders.Spring.022020.xlsx,116,T,Whats step three of the process,Pressing for Accuracy
21886,TalkBack.Year1.Saunders.Spring.022020.xlsx,118,T,Solve for x,Restating
21887,TalkBack.Year1.Saunders.Spring.022020.xlsx,118,T,How do we solve for x in this case,Pressing for Accuracy
21888,TalkBack.Year1.Saunders.Spring.022020.xlsx,118,T,Joel what are we going to do,Pressing for Accuracy
21890,TalkBack.Year1.Saunders.Spring.022020.xlsx,120,T,You got a different idea,Getting Students to Relate to Another's Ideas
21891,TalkBack.Year1.Saunders.Spring.022020.xlsx,120,T,What are you thinking,Pressing for Accuracy
21893,TalkBack.Year1.Saunders.Spring.022020.xlsx,122,T,I could do that and what would I end up with over here,Pressing for Accuracy
21895,TalkBack.Year1.Saunders.Spring.022020.xlsx,124,T,Equals zero,Revoicing
21897,TalkBack.Year1.Saunders.Spring.022020.xlsx,126,T,Yes and then we can use the zero product property if we can factor whats left over here,
21898,TalkBack.Year1.Saunders.Spring.022020.xlsx,126,T,What would be left over here is an x2 combining these,Pressing for Accuracy
21900,TalkBack.Year1.Saunders.Spring.022020.xlsx,128,T,Combining those,Keeping Everyone Together
21902,TalkBack.Year1.Saunders.Spring.022020.xlsx,130,T,Are there factors of negative 14 that add up to 7,Keeping Everyone Together
21904,TalkBack.Year1.Saunders.Spring.022020.xlsx,132,T,We can factor them,
21905,TalkBack.Year1.Saunders.Spring.022020.xlsx,132,T,Were going to use that strategy simply because we have quadratic linear and constants all in this,
21906,TalkBack.Year1.Saunders.Spring.022020.xlsx,132,T,Now if I didnt have these linear one,
21907,TalkBack.Year1.Saunders.Spring.022020.xlsx,133,T,Id put that one over there and then take the square root of both sides,
21908,TalkBack.Year1.Saunders.Spring.022020.xlsx,133,T,In this particular case since I have that linear term and the quadratic term I have to go through that process of factoring use the zero product property,
21909,TalkBack.Year1.Saunders.Spring.022020.xlsx,133,T,My x values are,Pressing for Accuracy
21911,TalkBack.Year1.Saunders.Spring.022020.xlsx,134,T,Negative two and seven,Restating
21912,TalkBack.Year1.Saunders.Spring.022020.xlsx,134,T,Youve got those,
21913,TalkBack.Year1.Saunders.Spring.022020.xlsx,134,T,Whats the last step Brittany,Pressing for Accuracy
21915,TalkBack.Year1.Saunders.Spring.022020.xlsx,136,T,We did solve for x,Revoicing
21917,TalkBack.Year1.Saunders.Spring.022020.xlsx,138,T,We got that,
21918,TalkBack.Year1.Saunders.Spring.022020.xlsx,138,T,What comes right after that,Pressing for Accuracy
21920,TalkBack.Year1.Saunders.Spring.022020.xlsx,140,T,Yes were going to check our answer,Revoicing
21921,TalkBack.Year1.Saunders.Spring.022020.xlsx,140,T,We have two answers to plug back in so you want to be careful about how you do go through that process,
21922,TalkBack.Year1.Saunders.Spring.022020.xlsx,140,T,Lo and behold one of them doesnt come out true,
21923,TalkBack.Year1.Saunders.Spring.022020.xlsx,140,T,This is that example of an extraneous solution,
21925,TalkBack.Year1.Saunders.Spring.022020.xlsx,142,T,Yes its a headache,Revoicing
21926,TalkBack.Year1.Saunders.Spring.022020.xlsx,142,T,We did all of our math correct but because we started doing things like squaring both sides it morphed into something that is not going to really solve the original equation,
21927,TalkBack.Year1.Saunders.Spring.022020.xlsx,142,T,Yes,
21929,TalkBack.Year1.Saunders.Spring.022020.xlsx,144,T,Not that Ive seen so far but I think the answer would be yes,
21930,TalkBack.Year1.Saunders.Spring.022020.xlsx,145,T,In your toolkit go ahead and have that toolkit open in front of you we have this little note right here now about extraneous solutions,
21931,TalkBack.Year1.Saunders.Spring.022020.xlsx,145,T,Step four lets write a note,
21932,TalkBack.Year1.Saunders.Spring.022020.xlsx,145,T,You dont necessarily have to write everything you see here but you do need to write something that explains this whole idea of extraneous solutions,
21933,TalkBack.Year1.Saunders.Spring.022020.xlsx,145,T,I will  the song,
21934,TalkBack.Year1.Saunders.Spring.022020.xlsx,145,T,The next example were going to go through is where we actually have two radicals,
21935,TalkBack.Year1.Saunders.Spring.022020.xlsx,145,T,How are we going to work with more than one radical,Pressing for Accuracy
21936,TalkBack.Year1.Saunders.Spring.022020.xlsx,145,T,We have this equation that were starting with,
21937,TalkBack.Year1.Saunders.Spring.022020.xlsx,145,T,What do you guys think that were going to do,Pressing for Accuracy
21938,TalkBack.Year1.Saunders.Spring.022020.xlsx,145,T,Talk with your partner,Keeping Everyone Together
21939,TalkBack.Year1.Saunders.Spring.022020.xlsx,145,T,What do you think our first step is for solving this kind of problem,Pressing for Accuracy
21940,TalkBack.Year1.Saunders.Spring.022020.xlsx,145,T,Even though we have two radicals and we have something thats outside of a radical were squaring both sides,
21941,TalkBack.Year1.Saunders.Spring.022020.xlsx,145,T,Notice that we arent selective about what were squaring,
21942,TalkBack.Year1.Saunders.Spring.022020.xlsx,145,T,Its everything on the left and everything on the right gets squared,
21943,TalkBack.Year1.Saunders.Spring.022020.xlsx,145,T,What does it look like once we finish that,Pressing for Accuracy
21944,TalkBack.Year1.Saunders.Spring.022020.xlsx,145,T,Thankfully this side looks a whole lot less complex,
21946,TalkBack.Year1.Saunders.Spring.022020.xlsx,146,T,Then I have to do that whole distribution,
21947,TalkBack.Year1.Saunders.Spring.022020.xlsx,146,T,When I multiply this lets look at it,
21948,TalkBack.Year1.Saunders.Spring.022020.xlsx,146,T,Weve got  x,
21949,TalkBack.Year1.Saunders.Spring.022020.xlsx,146,T,When we look at that and I multiply these two things together Im just left with the x2,
21950,TalkBack.Year1.Saunders.Spring.022020.xlsx,146,T,Theres that,
21951,TalkBack.Year1.Saunders.Spring.022020.xlsx,146,T,When I multiply those two together and I multiply those two together I get two of those guys,
21952,TalkBack.Year1.Saunders.Spring.022020.xlsx,146,T,Thats where we see that we have 2 of the x2 under the,
21953,TalkBack.Year1.Saunders.Spring.022020.xlsx,146,T,Then my last one to do is multiply 1x1,
21954,TalkBack.Year1.Saunders.Spring.022020.xlsx,146,T,We have that plus one there,
21955,TalkBack.Year1.Saunders.Spring.022020.xlsx,146,T,You havent seen problems like this before,
21956,TalkBack.Year1.Saunders.Spring.022020.xlsx,146,T,We just have to think through that process,
21957,TalkBack.Year1.Saunders.Spring.022020.xlsx,146,T,Now what do you think were going to need to do,Pressing for Accuracy
21959,TalkBack.Year1.Saunders.Spring.022020.xlsx,148,T,Were going to do that simplifying thing,Revoicing
21960,TalkBack.Year1.Saunders.Spring.022020.xlsx,148,T,Where do we have some like terms,Pressing for Accuracy
21961,TalkBack.Year1.Saunders.Spring.022020.xlsx,148,T,Theres a plus two and a three over here,
21963,TalkBack.Year1.Saunders.Spring.022020.xlsx,150,T,There is an x and an x over here,Revoicing
21965,TalkBack.Year1.Saunders.Spring.022020.xlsx,152,T,We got this guy here too with the numbers,
21966,TalkBack.Year1.Saunders.Spring.022020.xlsx,152,T,What do you think our strategy is here,Pressing for Accuracy
21967,TalkBack.Year1.Saunders.Spring.022020.xlsx,152,T,Where are we going to put everything Tobias,Pressing for Accuracy
21969,TalkBack.Year1.Saunders.Spring.022020.xlsx,154,T,What happens then if I subtract two and one,Pressing for Accuracy
21970,TalkBack.Year1.Saunders.Spring.022020.xlsx,154,T,What happens over here,Pressing for Accuracy
21972,TalkBack.Year1.Saunders.Spring.022020.xlsx,156,T,Yes so thatll go away,Revoicing
21973,TalkBack.Year1.Saunders.Spring.022020.xlsx,156,T,We are simplifying its getting more simple as we go,
21975,TalkBack.Year1.Saunders.Spring.022020.xlsx,158,T,Ive got a negative two x,Revoicing
21976,TalkBack.Year1.Saunders.Spring.022020.xlsx,158,T,Then,Pressing for Accuracy
21978,TalkBack.Year1.Saunders.Spring.022020.xlsx,160,T,Divide by two that gets rid of that,Revoicing
21980,TalkBack.Year1.Saunders.Spring.022020.xlsx,162,T,In other words what Tobias was saying is were going to isolate the radical,
21981,TalkBack.Year1.Saunders.Spring.022020.xlsx,162,T,Were basically going back to step one isolate the radical whats it going to take to do that,Pressing for Accuracy
21982,TalkBack.Year1.Saunders.Spring.022020.xlsx,162,T,We want to get this guy by itself,
21983,TalkBack.Year1.Saunders.Spring.022020.xlsx,162,T,Thats all were going to do,
21984,TalkBack.Year1.Saunders.Spring.022020.xlsx,162,T,A lot of steps to that,
21985,TalkBack.Year1.Saunders.Spring.022020.xlsx,162,T,You got to keep track,
21986,TalkBack.Year1.Saunders.Spring.022020.xlsx,162,T,You got to be careful when you draw your radical symbols that youre not making it look like the plus one is included or the plus two is not included,
21987,TalkBack.Year1.Saunders.Spring.022020.xlsx,162,T,You got to be really careful when you write them,
21988,TalkBack.Year1.Saunders.Spring.022020.xlsx,162,T,As we walk through that process we eventually get to the point that we have isolated the radical,
21989,TalkBack.Year1.Saunders.Spring.022020.xlsx,162,T,Brittany after we isolate the radical what do we do,Pressing for Accuracy
21991,TalkBack.Year1.Saunders.Spring.022020.xlsx,166,T,Okay,
21992,TalkBack.Year1.Saunders.Spring.022020.xlsx,166,T,We square both sides and were left with x2x2,
21993,TalkBack.Year1.Saunders.Spring.022020.xlsx,166,T,Oh my goodness,
21994,TalkBack.Year1.Saunders.Spring.022020.xlsx,166,T,Were back at this simplifying step,
21995,TalkBack.Year1.Saunders.Spring.022020.xlsx,166,T,Weve got a quadratic we got a linear term weve got a constant,
21996,TalkBack.Year1.Saunders.Spring.022020.xlsx,166,T,What are we going to do,Pressing for Accuracy
21998,TalkBack.Year1.Saunders.Spring.022020.xlsx,168,T,Yes were going to see if we can factor so that means everythings going to go on one side,Revoicing
21999,TalkBack.Year1.Saunders.Spring.022020.xlsx,168,T,Do I want to subtract all of this or subtract that,Pressing for Accuracy
22001,TalkBack.Year1.Saunders.Spring.022020.xlsx,170,T,Why would I prefer to move these over here instead of moving that over here,Pressing for Reasoning
22003,TalkBack.Year1.Saunders.Spring.022020.xlsx,172,T,Yes so we can have a positive one with the x2,
22004,TalkBack.Year1.Saunders.Spring.022020.xlsx,172,T,That is the next step,
22005,TalkBack.Year1.Saunders.Spring.022020.xlsx,172,T,Are there factors of negative two that add up to negative one,Keeping Everyone Together
22007,TalkBack.Year1.Saunders.Spring.022020.xlsx,174,T,They would be,Pressing for Accuracy
22009,TalkBack.Year1.Saunders.Spring.022020.xlsx,176,T,We can factor,
22010,TalkBack.Year1.Saunders.Spring.022020.xlsx,176,T,We can come up with our answers using the zero product property,
22011,TalkBack.Year1.Saunders.Spring.022020.xlsx,176,T,Then its time to check,
22012,TalkBack.Year1.Saunders.Spring.022020.xlsx,176,T,Lo and behold one of them works one of them doesnt work,
22013,TalkBack.Year1.Saunders.Spring.022020.xlsx,176,T,Weve got this extraneous solution thing going on here,
22014,TalkBack.Year1.Saunders.Spring.022020.xlsx,176,T,We cant use the x value of two,
22015,TalkBack.Year1.Saunders.Spring.022020.xlsx,176,T,We just have one answer,
22016,TalkBack.Year1.Saunders.Spring.022020.xlsx,176,T,Were going to practice,
22017,TalkBack.Year1.Saunders.Spring.022020.xlsx,176,T,Before I do that,
22018,TalkBack.Year1.Saunders.Spring.022020.xlsx,176,T,In these cases if we have calculators which were not going to have the calculators on the test,
22022,TalkBack.Year1.Saunders.Spring.022020.xlsx,178,T,Its right,
22023,TalkBack.Year1.Saunders.Spring.022020.xlsx,178,T,That last one when we solved it even though there were a lot of steps to it there wasnt anything we couldnt do,
22025,TalkBack.Year1.Saunders.Spring.022020.xlsx,180,T,No I dont think so,
22026,TalkBack.Year1.Saunders.Spring.022020.xlsx,180,T,My guess is more it would be like a level two multiple choice,
22027,TalkBack.Year1.Saunders.Spring.022020.xlsx,180,T,Match the equation with the graph or match the graph with the equation kind of thing,
22028,TalkBack.Year1.Saunders.Spring.022020.xlsx,180,T,Describe the translations from the parent function kind of thing,
22030,TalkBack.Year1.Saunders.Spring.022020.xlsx,182,T,You mean have to graph things,
22031,TalkBack.Year1.Saunders.Spring.022020.xlsx,182,T,I dont know at this point,
22032,TalkBack.Year1.Saunders.Spring.022020.xlsx,182,T,Actually I havent seen the test,
22033,TalkBack.Year1.Saunders.Spring.022020.xlsx,182,T,Im not making the test this time,
22035,TalkBack.Year1.Saunders.Spring.022020.xlsx,184,T,I dont know well look for patterns and see,
22037,TalkBack.Year1.Saunders.Spring.022020.xlsx,186,T,Yes with our sample set,
22038,TalkBack.Year1.Saunders.Spring.022020.xlsx,186,T,Pretty small,
22039,TalkBack.Year1.Saunders.Spring.022020.xlsx,186,T,In these types of equations if you graph one side of the equal sign and then graph the other so theyve put them in y one and y two we can use the second calc intersect option on the calculator to come up with our answer,
22040,TalkBack.Year1.Saunders.Spring.022020.xlsx,186,T,Notice how it only came up with x1,
22041,TalkBack.Year1.Saunders.Spring.022020.xlsx,186,T,What did we come up with over here,Pressing for Accuracy
22042,TalkBack.Year1.Saunders.Spring.022020.xlsx,186,T,Whats the one answer that works,Pressing for Accuracy
22044,TalkBack.Year1.Saunders.Spring.022020.xlsx,188,T,Where we plugged in the negative one,
22045,TalkBack.Year1.Saunders.Spring.022020.xlsx,188,T,Thats the one that worked,
22047,TalkBack.Year1.Saunders.Spring.022020.xlsx,190,T,Yes,
22048,TalkBack.Year1.Saunders.Spring.022020.xlsx,190,T,Thats okay,
22050,TalkBack.Year1.Saunders.Spring.022020.xlsx,192,T,Yes,
22052,TalkBack.Year1.Saunders.Spring.022020.xlsx,194,T,Mrhow do you say his name,
22053,TalkBack.Year1.Saunders.Spring.022020.xlsx,196,T,There we go,
22054,TalkBack.Year1.Saunders.Spring.022020.xlsx,198,T,Heres some practice problems that have two radicals in them,
22055,TalkBack.Year1.Saunders.Spring.022020.xlsx,198,T,Brittany whats going to be our first step,Pressing for Accuracy
22057,TalkBack.Year1.Saunders.Spring.022020.xlsx,200,T,We cant if theres two of them,
22059,TalkBack.Year1.Saunders.Spring.022020.xlsx,202,T,Yes were going to square both sides,Revoicing
22061,TalkBack.Year1.Saunders.Spring.022020.xlsx,204,T,Well yes youd probably raised it to the sixth power,
22062,TalkBack.Year1.Saunders.Spring.022020.xlsx,204,T,You dont want to do that when,
22064,TalkBack.Year1.Saunders.Spring.022020.xlsx,206,T,Yes,
22065,TalkBack.Year1.Saunders.Spring.022020.xlsx,206,T,This is what youre writing on your paper,
22066,TalkBack.Year1.Saunders.Spring.022020.xlsx,206,T,These are problems five six and seven,
22067,TalkBack.Year1.Saunders.Spring.022020.xlsx,207,T,Ill have the answers on my screen when youre ready to check,
22068,TalkBack.Year1.Saunders.Spring.022020.xlsx,207,T,Which one do you want to move,Pressing for Accuracy
22069,TalkBack.Year1.Saunders.Spring.022020.xlsx,208,T,How do I factor that,Pressing for Accuracy
22070,TalkBack.Year1.Saunders.Spring.022020.xlsx,209,T,Joel explain to her how to factor that,Pressing for Accuracy
22071,TalkBack.Year1.Saunders.Spring.022020.xlsx,209,T,You got all of those,Keeping Everyone Together
22073,TalkBack.Year1.Saunders.Spring.022020.xlsx,211,T,Have you checked your answers yet,Keeping Everyone Together
22076,TalkBack.Year1.Saunders.Spring.022020.xlsx,213,T,Whats our first step,Pressing for Accuracy
22077,TalkBack.Year1.Saunders.Spring.022020.xlsx,214,T,Think about it this way if I have negative two x minus two x what would I have,Pressing for Accuracy
22079,TalkBack.Year1.Saunders.Spring.022020.xlsx,216,T,Yes so I have negative four times the square root,Revoicing
22080,TalkBack.Year1.Saunders.Spring.022020.xlsx,217,T,Then Im dividing by negative four which is quite right,
22081,TalkBack.Year1.Saunders.Spring.022020.xlsx,217,T,We got to everything,
22082,TalkBack.Year1.Saunders.Spring.022020.xlsx,217,T,Is that what you got,Keeping Everyone Together
22083,TalkBack.Year1.Saunders.Spring.022020.xlsx,217,T,Now its like Im starting all over again,
22084,TalkBack.Year1.Saunders.Spring.022020.xlsx,217,T,Ive got all this and now were back to step one,
22085,TalkBack.Year1.Saunders.Spring.022020.xlsx,217,T,I isolated that I square those signs,
22086,TalkBack.Year1.Saunders.Spring.022020.xlsx,218,T,Whos done with the three problems,
22087,TalkBack.Year1.Saunders.Spring.022020.xlsx,218,T,We got a good group of people done,
22088,TalkBack.Year1.Saunders.Spring.022020.xlsx,218,T,Lets just take another minute or so,
22089,TalkBack.Year1.Saunders.Spring.022020.xlsx,218,T,Here is number seven for you to refer to,
22090,TalkBack.Year1.Saunders.Spring.022020.xlsx,219,T,All right,
22091,TalkBack.Year1.Saunders.Spring.022020.xlsx,219,T,Who needs help,Keeping Everyone Together
22092,TalkBack.Year1.Saunders.Spring.022020.xlsx,219,T,Anybody need help,Keeping Everyone Together
22093,TalkBack.Year1.Saunders.Spring.022020.xlsx,219,T,Joel did you all do the problem,Keeping Everyone Together
22098,TalkBack.Year1.Saunders.Spring.022020.xlsx,221,T,All right ladies and gentlemen,
22099,TalkBack.Year1.Saunders.Spring.022020.xlsx,221,T,Were going to move on to a new example,
22100,TalkBack.Year1.Saunders.Spring.022020.xlsx,221,T,Vijay lets come back to your seat,
22102,TalkBack.Year1.Saunders.Spring.022020.xlsx,223,T,Joel you too,
22103,TalkBack.Year1.Saunders.Spring.022020.xlsx,223,T,Brittany be very careful about how you word the first step for this problem,
22104,TalkBack.Year1.Saunders.Spring.022020.xlsx,223,T,What are we going to do,Pressing for Accuracy
22105,TalkBack.Year1.Saunders.Spring.022020.xlsx,223,T,Whats the goal,Pressing for Accuracy
22106,TalkBack.Year1.Saunders.Spring.022020.xlsx,223,T,Whats step one for this type of problem because we just switched problems,Pressing for Accuracy
22108,TalkBack.Year1.Saunders.Spring.022020.xlsx,225,T,Or we could treat is as the fourth root to x cubed,
22111,TalkBack.Year1.Saunders.Spring.022020.xlsx,227,T,Im looking for something along those lines,
22112,TalkBack.Year1.Saunders.Spring.022020.xlsx,227,T,Joel,Keeping Everyone Together
22114,TalkBack.Year1.Saunders.Spring.022020.xlsx,229,T,Isolate the exponent,Restating
22115,TalkBack.Year1.Saunders.Spring.022020.xlsx,229,T,Were not dealing with radicals right now,
22116,TalkBack.Year1.Saunders.Spring.022020.xlsx,229,T,Were dealing with rational exponents,
22117,TalkBack.Year1.Saunders.Spring.022020.xlsx,229,T,Whatever has this rational exponent remember rational just means its a fraction,
22118,TalkBack.Year1.Saunders.Spring.022020.xlsx,229,T,Weve got to isolate that,
22119,TalkBack.Year1.Saunders.Spring.022020.xlsx,229,T,Matt whats our first step,Pressing for Accuracy
22121,TalkBack.Year1.Saunders.Spring.022020.xlsx,231,T,Yes so well subtract two from both sides,Revoicing
22122,TalkBack.Year1.Saunders.Spring.022020.xlsx,231,T,On the left side we get an,Pressing for Accuracy
22124,TalkBack.Year1.Saunders.Spring.022020.xlsx,233,T,eight,Restating
22125,TalkBack.Year1.Saunders.Spring.022020.xlsx,233,T,Now what do we do Cordelia,Pressing for Accuracy
22127,TalkBack.Year1.Saunders.Spring.022020.xlsx,235,T,The flippy thingy,Restating
22129,TalkBack.Year1.Saunders.Spring.022020.xlsx,237,T,What are we going to flip,Pressing for Accuracy
22131,TalkBack.Year1.Saunders.Spring.022020.xlsx,239,T,The three fourth,Restating
22132,TalkBack.Year1.Saunders.Spring.022020.xlsx,239,T,What do we call that when we flip it,Pressing for Accuracy
22135,TalkBack.Year1.Saunders.Spring.022020.xlsx,242,T,Reciprocal,Restating
22137,TalkBack.Year1.Saunders.Spring.022020.xlsx,244,T,We have four thirds and we got to do that as well,
22138,TalkBack.Year1.Saunders.Spring.022020.xlsx,244,T,Because three fourth times fourthirds equals,Pressing for Accuracy
22140,TalkBack.Year1.Saunders.Spring.022020.xlsx,246,T,Now we have to take eight and raise it to the fourthirds power,
22141,TalkBack.Year1.Saunders.Spring.022020.xlsx,246,T,Lets imagine this is a test question and you dont have a calculator,
22142,TalkBack.Year1.Saunders.Spring.022020.xlsx,246,T,How do you want to think about eight to the fourthirds power,Pressing for Accuracy
22145,TalkBack.Year1.Saunders.Spring.022020.xlsx,249,T,Heres where weve got to make sure we understand which one of those numbers goes where,
22146,TalkBack.Year1.Saunders.Spring.022020.xlsx,249,T,If you remember that if we said the square root of four is the same thing as four to the one half that helps us remember that the index is the denominator,
22147,TalkBack.Year1.Saunders.Spring.022020.xlsx,249,T,I dont know if we could think index has a D in it and its a denominator,
22148,TalkBack.Year1.Saunders.Spring.022020.xlsx,249,T,Figure out some way of remembering that,
22149,TalkBack.Year1.Saunders.Spring.022020.xlsx,249,T,Obviously it was easier to find the cube root of eight first than it would have been to do the other way around,
22150,TalkBack.Year1.Saunders.Spring.022020.xlsx,250,T,We could have said we wanted to find eight to the fourth and then take the cube root of that but I really dont want to multiply eight times eight times eight times eight,
22151,TalkBack.Year1.Saunders.Spring.022020.xlsx,250,T,There is a route thats going to simplify that,
22152,TalkBack.Year1.Saunders.Spring.022020.xlsx,250,T,Okay,
22153,TalkBack.Year1.Saunders.Spring.022020.xlsx,250,T,Last step here Jared,Pressing for Accuracy
22155,TalkBack.Year1.Saunders.Spring.022020.xlsx,251,T,Divide by two,Restating
22156,TalkBack.Year1.Saunders.Spring.022020.xlsx,251,T,X is going to equal,Pressing for Accuracy
22158,TalkBack.Year1.Saunders.Spring.022020.xlsx,253,T,Yes we check our answer,
22159,TalkBack.Year1.Saunders.Spring.022020.xlsx,253,T,Plug eight in,Revoicing
22160,TalkBack.Year1.Saunders.Spring.022020.xlsx,253,T,Turns out it works,
22161,TalkBack.Year1.Saunders.Spring.022020.xlsx,253,T,We have our solution,
22164,TalkBack.Year1.Saunders.Spring.022020.xlsx,256,T,Yes,
22166,TalkBack.Year1.Saunders.Spring.022020.xlsx,258,T,Right because whatever we do to one side we got to do to the other and we do it to everything,
22167,TalkBack.Year1.Saunders.Spring.022020.xlsx,258,T,Another example,
22168,TalkBack.Year1.Saunders.Spring.022020.xlsx,258,T,Whats our first step Brittany,Pressing for Accuracy
22170,TalkBack.Year1.Saunders.Spring.022020.xlsx,260,T,It is isolated,Revoicing
22171,TalkBack.Year1.Saunders.Spring.022020.xlsx,260,T,What is isolated,Pressing for Accuracy
22173,TalkBack.Year1.Saunders.Spring.022020.xlsx,262,T,Nice good good,
22174,TalkBack.Year1.Saunders.Spring.022020.xlsx,262,T,What are we going to raise both sides to,Pressing for Accuracy
22176,TalkBack.Year1.Saunders.Spring.022020.xlsx,264,T,Two over one,Restating
22177,TalkBack.Year1.Saunders.Spring.022020.xlsx,264,T,Two over one just is,Pressing for Accuracy
22179,TalkBack.Year1.Saunders.Spring.022020.xlsx,266,T,Were just going to square both sides,Revoicing
22181,TalkBack.Year1.Saunders.Spring.022020.xlsx,268,T,Typically you see if theres parentheses that use brackets but more parentheses is fine,Revoicing
22183,TalkBack.Year1.Saunders.Spring.022020.xlsx,270,T,Yes thats fine,
22184,TalkBack.Year1.Saunders.Spring.022020.xlsx,270,T,We end up with x plus 30 equals x squared,
